ASPEN,CAPITEC,IMPLATS,GROWPNT,REINET,PROSUS,NORTHAM,ANGGOLD,BATS,EXXARO,WOOLIES,NASPERS-N-,CLICKS,BIDVEST,NEPIROCK,OMUTUAL,MR_PRICE,ABSAGROUP,SANLAM,REMGRO,GFIELDS,RICHEMONT,STANBANK,GLENCORE,SHOPRIT,MC_GROUP,INVLTD,MONDIPLC,BIDCORP,INVPLC,DISCOVERY,AMPLATS,ANGLO,FIRSTRAND,SIBANYE-S,NEDBANK,SASOL,SPAR,VODACOM,MTN_GROUP,BHP
41,0.0,616,450,0.0,0.0,260.0,11825.0,0.0,0.0,0.0,5296.0,580.0,1115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2180,0.0,820.0,0.0,3830,0.0,0.0,0.0,0.0,8000,7184,0.0,0.0,9950.0,5675,0.0,0.0,636.0,0.0
43,0.0,631,445,0.0,0.0,250.0,11850.0,0.0,0.0,0.0,5247.0,576.0,1101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2180,0.0,820.0,0.0,3800,0.0,0.0,0.0,0.0,8050,7205,0.0,0.0,9900.0,5525,0.0,0.0,648.0,0.0
36,0.0,622,445,0.0,0.0,250.0,11800.0,0.0,0.0,0.0,5247.0,570.0,1094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2180,0.0,820.0,0.0,3710,0.0,0.0,0.0,0.0,8175,7170,0.0,0.0,9800.0,5600,0.0,0.0,654.0,0.0
37,0.0,631,445,0.0,0.0,250.0,11913.0,0.0,0.0,0.0,5272.0,560.0,1114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2172,0.0,820.0,0.0,3720,0.0,0.0,0.0,0.0,8225,7150,0.0,0.0,9600.0,5600,0.0,0.0,680.0,0.0
36,0.0,634,440,0.0,0.0,242.0,11750.0,0.0,0.0,0.0,5321.0,564.0,1114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2160,0.0,830.0,0.0,3730,0.0,0.0,0.0,0.0,8325,7170,0.0,0.0,9500.0,5725,0.0,0.0,650.0,0.0
37,0.0,622,400,0.0,0.0,248.0,11888.0,0.0,0.0,0.0,5396.0,554.0,1103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2190,0.0,850.0,0.0,3750,0.0,0.0,0.0,0.0,8325,7225,0.0,0.0,9225.0,5825,0.0,0.0,684.0,0.0
36,0.0,647,405,0.0,0.0,268.0,11750.0,0.0,0.0,0.0,5421.0,558.0,1108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2195,0.0,850.0,0.0,3740,0.0,0.0,0.0,0.0,8400,7363,0.0,0.0,9500.0,5900,0.0,0.0,694.0,0.0
40,0.0,669,405,0.0,0.0,310.0,11750.0,0.0,0.0,0.0,5446.0,554.0,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2210,0.0,870.0,0.0,3730,0.0,0.0,0.0,0.0,8450,7383,0.0,0.0,9775.0,5900,0.0,0.0,750.0,0.0
36,0.0,672,425,0.0,0.0,290.0,11750.0,0.0,0.0,0.0,5521.0,550.0,1115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200,0.0,866.0,0.0,3685,0.0,0.0,0.0,0.0,8475,7383,0.0,0.0,9950.0,5925,0.0,0.0,720.0,0.0
38,0.0,672,425,0.0,0.0,270.0,12050.0,0.0,0.0,0.0,5396.0,576.0,1101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200,0.0,870.0,0.0,3670,0.0,0.0,0.0,0.0,8425,7363,0.0,0.0,10025.0,5900,0.0,0.0,688.0,0.0
37,0.0,672,425,0.0,0.0,276.0,11963.0,0.0,0.0,0.0,5446.0,594.0,1101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2210,0.0,850.0,0.0,3655,0.0,0.0,0.0,0.0,8400,7266,0.0,0.0,9950.0,5950,0.0,0.0,674.0,0.0
38,0.0,669,425,0.0,0.0,290.0,11750.0,0.0,0.0,0.0,5421.0,584.0,1094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2202,0.0,840.0,0.0,3630,0.0,0.0,0.0,0.0,8225,7191,0.0,0.0,9850.0,5975,0.0,0.0,672.0,0.0
42,0.0,659,425,0.0,0.0,290.0,11838.0,0.0,0.0,0.0,5421.0,590.0,1089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2180,0.0,800.0,0.0,3560,0.0,0.0,0.0,0.0,8200,7005,0.0,0.0,9650.0,5950,0.0,0.0,668.0,0.0
37,0.0,647,425,0.0,0.0,290.0,11850.0,0.0,0.0,0.0,5496.0,596.0,1080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2180,0.0,820.0,0.0,3550,0.0,0.0,0.0,0.0,8175,6896,0.0,0.0,9575.0,5950,0.0,0.0,650.0,0.0
36,0.0,641,430,0.0,0.0,280.0,11750.0,0.0,0.0,0.0,5546.0,598.0,1052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2182,0.0,820.0,0.0,3580,0.0,0.0,0.0,0.0,8025,6882,0.0,0.0,9525.0,5925,0.0,0.0,650.0,0.0
43,0.0,625,450,0.0,0.0,258.0,11675.0,0.0,0.0,0.0,5546.0,580.0,1046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200,0.0,818.0,0.0,3580,0.0,0.0,0.0,0.0,8000,6882,0.0,0.0,9500.0,6000,0.0,0.0,656.0,0.0
43,0.0,644,450,0.0,0.0,260.0,11650.0,0.0,0.0,0.0,5471.0,590.0,1032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200,0.0,818.0,0.0,3555,0.0,0.0,0.0,0.0,8000,6854,0.0,0.0,9400.0,6075,0.0,0.0,670.0,0.0
43,0.0,644,470,0.0,0.0,260.0,11663.0,0.0,0.0,0.0,5521.0,598.0,1042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2190,0.0,812.0,0.0,3500,0.0,0.0,0.0,0.0,8025,6614,0.0,0.0,9300.0,6075,0.0,0.0,670.0,0.0
43,0.0,647,475,0.0,0.0,260.0,11850.0,0.0,0.0,0.0,5446.0,594.0,1046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2165,0.0,800.0,0.0,3500,0.0,0.0,0.0,0.0,8000,6772,0.0,0.0,9375.0,6125,0.0,0.0,670.0,0.0
43,0.0,666,450,0.0,0.0,260.0,11950.0,0.0,0.0,0.0,5371.0,584.0,1049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2147,0.0,808.0,0.0,3525,0.0,0.0,0.0,0.0,8000,6703,0.0,0.0,9325.0,6150,0.0,0.0,660.0,0.0
41,0.0,659,450,0.0,0.0,260.0,11900.0,0.0,0.0,0.0,5296.0,580.0,1051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2130,0.0,798.0,0.0,3470,0.0,0.0,0.0,0.0,8000,6641,0.0,0.0,9400.0,6250,0.0,0.0,668.0,0.0
42,0.0,663,475,0.0,0.0,260.0,12150.0,0.0,0.0,0.0,5197.0,580.0,1046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2130,0.0,790.0,0.0,3435,0.0,0.0,0.0,0.0,7975,6635,0.0,0.0,9225.0,6375,0.0,0.0,660.0,0.0
42,0.0,650,475,0.0,0.0,260.0,12000.0,0.0,0.0,0.0,5047.0,580.0,1046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100,0.0,790.0,0.0,3415,0.0,0.0,0.0,0.0,7975,6614,0.0,0.0,9300.0,6250,0.0,0.0,650.0,0.0
42,0.0,625,475,0.0,0.0,274.0,12000.0,0.0,0.0,0.0,5147.0,580.0,1052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2050,0.0,802.0,0.0,3390,0.0,0.0,0.0,0.0,7950,6635,0.0,0.0,9300.0,6300,0.0,0.0,640.0,0.0
41,0.0,625,460,0.0,0.0,274.0,11700.0,0.0,0.0,0.0,5172.0,572.0,1066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2050,0.0,824.0,0.0,3405,0.0,0.0,0.0,0.0,7925,6696,0.0,0.0,9200.0,6375,0.0,0.0,660.0,0.0
42,0.0,625,455,0.0,0.0,274.0,11400.0,0.0,0.0,0.0,5222.0,570.0,1073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2090,0.0,870.0,0.0,3410,0.0,0.0,0.0,0.0,7900,6717,0.0,0.0,9100.0,6550,0.0,0.0,660.0,0.0
44,0.0,623,460,0.0,0.0,280.0,11350.0,0.0,0.0,0.0,5172.0,572.0,1080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2080,0.0,898.0,0.0,3430,0.0,0.0,0.0,0.0,7975,6786,0.0,0.0,9225.0,6600,0.0,0.0,660.0,0.0
45,0.0,628,460,0.0,0.0,274.0,11275.0,0.0,0.0,0.0,5147.0,574.0,1072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2120,0.0,870.0,0.0,3540,0.0,0.0,0.0,0.0,7975,6882,0.0,0.0,9325.0,6625,0.0,0.0,656.0,0.0
43,0.0,628,455,0.0,0.0,274.0,11250.0,0.0,0.0,0.0,5072.0,586.0,1069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100,0.0,870.0,0.0,3540,0.0,0.0,0.0,0.0,8000,6868,0.0,0.0,9400.0,6600,0.0,0.0,650.0,0.0
43,0.0,622,475,0.0,0.0,276.0,11200.0,0.0,0.0,0.0,5047.0,602.0,1066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2095,0.0,880.0,0.0,3540,0.0,0.0,0.0,0.0,8000,6868,0.0,0.0,9800.0,6400,0.0,0.0,642.0,0.0
42,0.0,638,465,0.0,0.0,250.0,11200.0,0.0,0.0,0.0,4972.0,630.0,1059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100,0.0,920.0,0.0,3520,0.0,0.0,0.0,0.0,8000,6882,0.0,0.0,10000.0,6175,0.0,0.0,650.0,0.0
42,0.0,631,465,0.0,0.0,250.0,11150.0,0.0,0.0,0.0,4897.0,654.0,1066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2082,0.0,950.0,0.0,3490,0.0,0.0,0.0,0.0,8025,6621,0.0,0.0,9900.0,6000,0.0,0.0,630.0,0.0
41,0.0,625,465,0.0,0.0,250.0,11075.0,0.0,0.0,0.0,4917.0,680.0,1063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2080,0.0,960.0,0.0,3560,0.0,0.0,0.0,0.0,8050,6662,0.0,0.0,9750.0,6100,0.0,0.0,626.0,0.0
41,0.0,625,465,0.0,0.0,250.0,10900.0,0.0,0.0,0.0,4922.0,650.0,1066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2085,0.0,952.0,0.0,3580,0.0,0.0,0.0,0.0,8000,6696,0.0,0.0,9900.0,6075,0.0,0.0,638.0,0.0
41,0.0,625,465,0.0,0.0,234.0,11100.0,0.0,0.0,0.0,5022.0,630.0,1063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2050,0.0,950.0,0.0,3530,0.0,0.0,0.0,0.0,8100,6635,0.0,0.0,9750.0,6100,0.0,0.0,630.0,0.0
41,0.0,620,460,0.0,0.0,210.0,10950.0,0.0,0.0,0.0,5047.0,640.0,1066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2040,0.0,948.0,0.0,3540,0.0,0.0,0.0,0.0,8050,6648,0.0,0.0,9825.0,6225,0.0,0.0,634.0,0.0
41,0.0,622,460,0.0,0.0,216.0,10700.0,0.0,0.0,0.0,4997.0,642.0,1068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2040,0.0,940.0,0.0,3530,0.0,0.0,0.0,0.0,8025,6607,0.0,0.0,9825.0,6300,0.0,0.0,636.0,0.0
44,0.0,631,470,0.0,0.0,220.0,10375.0,0.0,0.0,0.0,4972.0,644.0,1080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072,0.0,930.0,0.0,3495,0.0,0.0,0.0,0.0,8025,6635,0.0,0.0,10150.0,6325,0.0,0.0,636.0,0.0
44,0.0,634,465,0.0,0.0,216.0,10250.0,0.0,0.0,0.0,4947.0,640.0,1083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2042,0.0,920.0,0.0,3500,0.0,0.0,0.0,0.0,8025,6593,0.0,0.0,10250.0,6450,0.0,0.0,636.0,0.0
41,0.0,625,465,0.0,0.0,220.0,10125.0,0.0,0.0,0.0,4947.0,636.0,1083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2047,0.0,920.0,0.0,3490,0.0,0.0,0.0,0.0,8025,6374,0.0,0.0,10300.0,6350,0.0,0.0,632.0,0.0
41,0.0,625,455,0.0,0.0,220.0,10200.0,0.0,0.0,0.0,4947.0,630.0,1083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2047,0.0,914.0,0.0,3490,0.0,0.0,0.0,0.0,8100,6374,0.0,0.0,10275.0,6350,0.0,0.0,632.0,0.0
41,0.0,644,455,0.0,0.0,250.0,9950.0,0.0,0.0,0.0,4947.0,626.0,1066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2040,0.0,910.0,0.0,3520,0.0,0.0,0.0,0.0,8100,6593,0.0,0.0,10300.0,6450,0.0,0.0,636.0,0.0
41,0.0,644,455,0.0,0.0,260.0,9950.0,0.0,0.0,0.0,4947.0,610.0,1063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2037,0.0,910.0,0.0,3500,0.0,0.0,0.0,0.0,8100,6676,0.0,0.0,10300.0,6475,0.0,0.0,638.0,0.0
41,0.0,644,455,0.0,0.0,260.0,10300.0,0.0,0.0,0.0,4947.0,610.0,1066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2060,0.0,914.0,0.0,3510,0.0,0.0,0.0,0.0,8075,6545,0.0,0.0,10200.0,6300,0.0,0.0,640.0,0.0
40,0.0,678,450,0.0,0.0,262.0,10800.0,0.0,0.0,0.0,4957.0,600.0,1065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2075,0.0,920.0,0.0,3530,0.0,0.0,0.0,0.0,8125,6552,0.0,0.0,10125.0,6425,0.0,0.0,640.0,0.0
40,0.0,675,450,0.0,0.0,250.0,11375.0,0.0,0.0,0.0,4957.0,600.0,1066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2060,0.0,920.0,0.0,3480,0.0,0.0,0.0,0.0,8100,6676,0.0,0.0,9975.0,6275,0.0,0.0,638.0,0.0
40,0.0,688,450,0.0,0.0,240.0,12150.0,0.0,0.0,0.0,4997.0,600.0,1066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2065,0.0,920.0,0.0,3485,0.0,0.0,0.0,0.0,8125,6758,0.0,0.0,10050.0,6375,0.0,0.0,646.0,0.0
40,0.0,688,450,0.0,0.0,250.0,12650.0,0.0,0.0,0.0,4987.0,604.0,1065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2070,0.0,936.0,0.0,3500,0.0,0.0,0.0,0.0,8175,6841,0.0,0.0,10000.0,6450,0.0,0.0,648.0,0.0
40,0.0,675,440,0.0,0.0,268.0,12700.0,0.0,0.0,0.0,4997.0,604.0,1066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2060,0.0,952.0,0.0,3480,0.0,0.0,0.0,0.0,8225,6868,0.0,0.0,9975.0,6500,0.0,0.0,646.0,0.0
